timestamp,X,CS,U
979.5,"[3.9257468362079044, 45.24370423121804, -170.85714694062605, 0.2573426692996194, 0.1348299212257181, -0.17746361012150802]","[-126.75625466189992, 0.2905242797082313]","[0.7525366505117965, 0.377534292777438, 0.4999999999999998, 0.5484301194414287, 1.0000000047464142, 0.4226305620156423, -4.523817431767441e-09]"
980.0,"[3.925746303689411, 45.24370342148517, -170.9458787456868, 0.25465852167785835, 0.13411217341207815, -0.17855363277668748]","[-126.79431051795065, 0.2878142416915181]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5609301194414288, 1.0000000047750641, 0.4351305620156423, -4.598321088979317e-09]"
980.5,"[3.925745775678754, 45.24370261960535, -171.03515556207515, 0.2519882108319036, 0.13338567599585538, -0.17973797728132962]","[-126.82699664452335, 0.28511365621298324]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
981.0,"[3.925745252182607, 45.24370182553693, -171.12502455071584, 0.24933166463552014, 0.13266195479425974, -0.18088708537520184]","[-126.85859049436, 0.28242781952164997]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
981.5,"[3.925744733169892, 45.24370103924179, -171.21546809340342, 0.2466888112470416, 0.13194107363086077, -0.182001949476958]","[-126.891088787294, 0.27975670949119835]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
982.0,"[3.9257442186090374, 45.243700260682274, -171.30646906814192, 0.24405957919744317, 0.1312230935120849, -0.18308353352540332]","[-126.92455191780279, 0.2771003039856045]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
982.5,"[3.925743708468021, 45.2436994898211, -171.39801083490462, 0.24144389738863958, 0.13050807271468462, -0.18413277380524226]","[-126.95904045751962, 0.27445858090050185]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
983.0,"[3.925743202714368, 45.24369872662141, -171.49007722180724, 0.2388416950917833, 0.12979606687062223, -0.1851505797489575]","[-126.99461519828893, 0.27183151820456625]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
983.5,"[3.9257427013152086, 45.243697971046714, -171.58265251168172, 0.23625290194556417, 0.1290871290494433, -0.18613783471550363]","[-127.03133719511648, 0.26921909398095817]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
984.0,"[3.925742204237269, 45.24369722306092, -171.67572142903947, 0.2336774479545103, 0.12838130983821405, -0.18709539674647996]","[-127.0692678099068, 0.26662128646885713]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
984.5,"[3.9257417114469213, 45.24369648262827, -171.76926912741274, 0.2311152634872903, 0.12767865741909365, -0.18802409930042688]","[-127.1084687547781, 0.26403807410512203]","[0.7219353989458211, 0.37821428358292686, 0.5, 0.5656089137186295, 1.0000000047750641, 0.44327927783652027, -4.598321088979317e-09]"
985.0,"[3.9257412229101867, 45.24369574971338, -171.86328117706296, 0.228591393993063, 0.12703031544029605, -0.18914932801891787]","[-127.14900213655373, 0.26151620685638755]","[0.7536255397908915, 0.3886490661916225, 0.5, 0.5781089137186295, 1.0000000049214601, 0.4557792778365203, 0.012499995401678883]"
985.5,"[3.925740738415656, 45.24369502421131, -171.9578558410724, 0.22890565928624154, 0.12643899349125856, -0.19046676704348478]","[-127.19804460607877, 0.2615045313725011]","[0.7853156806359619, 0.39908384880031816, 0.5, 0.5906089137186294, 1.0000000049214601, 0.46827927783652024, 0.024999995401678854]"
986.0,"[3.925740257015211, 45.24369429671681, -172.05308922459415, 0.22944820596851145, 0.12590733687819214, -0.19197425854592085]","[-126.9567759265893, 0.2617233973146593]","[0.8170058214810323, 0.40951863140901384, 0.5, 0.6031089137186295, 1.0000000049214601, 0.48077927783652025, 0.03749999540167883]"
986.5,"[3.9257397784652994, 45.24369356648945, -172.14907635386712, 0.23024097366916751, 0.1254383086487413, -0.1936673882328885]","[-126.70223503272197, 0.26219396490534097]","[0.8486959623261027, 0.41995341401770947, 0.5, 0.6156089137186295, 1.0000000049214601, 0.49327927783652026, 0.0499999954016788]"
987.0,"[3.9257393025120417, 45.24369283271465, -172.24591004798353, 0.23130696044345941, 0.12503500427589453, -0.19554166912128723]","[-126.4330527203074, 0.2629385141888975]","[0.880386103171173, 0.4303881966264051, 0.5, 0.6281089137186295, 1.0000000049214601, 0.5057792778365202, 0.06249999540167877]"
987.5,"[3.9257388288910593, 45.24369209450024, -172.34368088254416, 0.23267023340123216, 0.12470065077589347, -0.19759254431591977]","[-126.14791733002812, 0.26398047241209943]","[0.9120762440162434, 0.4408229792351007, 0.5, 0.6406089137186295, 1.0000000049214601, 0.5182792778365203, 0.07499999540167875]"
988.0,"[3.9257383573273854, 45.243691350872716, -172.44247715470215, 0.23435593871812738, 0.12443860582216737, -0.19981538975389715]","[-125.84560081210532, 0.26534444149335296]","[0.9437663848613138, 0.45125776184379635, 0.5, 0.6531089137186294, 1.0000000049214601, 0.5307792778365202, 0.08749999540167872]"
988.5,"[3.925737887535414, 45.24369060077371, -172.5423848495791, 0.23639031102641062, 0.12425235685502659, -0.20220551692103805]","[-125.52498625021406, 0.26705622503733556]","[0.9754565257063842, 0.461692544452492, 0.5, 0.6656089137186295, 1.0000000049214601, 0.5432792778365203, 0.09999999540167868]"
989.0,"[3.9257374192189216, 45.24368984305624, -172.6434876080396, 0.23876046582371116, 0.12414552018680335, -0.20475817554576944]","[-125.18509609788399, 0.2691071723734013]","[1.000000012311505, 0.4721273270611877, 0.5, 0.6781089137186295, 1.0000000049214601, 0.5557792778365203, 0.11249999540167867]"
989.5,"[3.9257369520800083, 45.24368907661468, -172.7458666958125, 0.2413398589285901, 0.1241218429889567, -0.20746852374186991]","[-124.82906976549792, 0.2713874709979202]","[1.000000012311505, 0.48256210966988333, 0.5, 0.6906089137186295, 1.0000000049214601, 0.5682792778365202, 0.12499999540167864]"
990.0,"[3.925736485842914, 45.24368830076262, -172.84960095768344, 0.24413027119191036, 0.12418521068649713, -0.2103315383591896]","[-124.47103363830192, 0.27390063137109666]","[1.000000012311499, 0.492996892278579, 0.5, 0.7031089137186295, 1.0000000011526071, 0.5807792778365203, 0.1374999954016786]"
990.5,"[3.9257360202238893, 45.243687514806325, -172.95476672686306, 0.24713345156593705, 0.12433963724615203, -0.21334212364181543]","[-124.1121201729062, 0.2766501188747224]","[1.000000012311499, 0.5034316748872747, 0.5, 0.7156089137186294, 1.0000000011526071, 0.5932792778365202, 0.1499999954016786]"
991.0,"[3.9257355549309483, 45.24368671804475, -173.06143778868395, 0.25035111724082054, 0.12458926433365988, -0.21649511298576546]","[-123.75345937551629, 0.27963935111305355]","[1.000000012311499, 0.5138664574959704, 0.5, 0.7281089137186295, 1.0000000011526071, 0.6057792778365203, 0.16249999540167864]"
991.5,"[3.9257350896636063, 45.24368590976958, -173.16968534517684, 0.2537849537808695, 0.12493836056243231, -0.2197852708266815]","[-123.3961686242767, 0.28287169654383315]","[1.000000012311499, 0.524301240104666, 0.5, 0.7406089137186295, 1.0000000011526071, 0.6182792778365203, 0.17499999540167865]"
992.0,"[3.925734624112638, 45.243685089265234, -173.27957798059018, 0.2574366152606404, 0.1253913207204918, -0.223207294437783]","[-123.04134297067178, 0.2863504743996144]","[1.000000012311499, 0.5347360227133616, 0.5, 0.7531089137186295, 1.0000000011526071, 0.6307792778365202, 0.18749999540167867]"
992.5,"[3.92573415795985, 45.24368425580886, -173.39118162780906, 0.2613077244008699, 0.1259526649983151, -0.22675581568360245]","[-122.69004605379244, 0.2900789558925962]","[1.000000012311499, 0.5451708053220573, 0.5, 0.7656089137186295, 1.0000000011526071, 0.6432792778365203, 0.19999999540167868]"
993.0,"[3.925733690877848, 45.24368340867032, -173.50455953565086, 0.26539987270427845, 0.12662703821767465, -0.23042540273082165]","[-122.34330176514156, 0.29406036665832347]","[1.000000012311499, 0.555605587930753, 0.5, 0.7781089137186294, 1.0000000011526071, 0.6557792778365202, 0.2124999954016787]"
993.5,"[3.9257332225298276, 45.24368254711222, -173.61977223701626, 0.2697146205912705, 0.1274192090615669, -0.23421056171750068]","[-122.00208677535872, 0.29829789036895366]","[1.000000012311499, 0.5660403705394487, 0.5, 0.7906089137186295, 1.0000000011526071, 0.6682792778365203, 0.2249999954016787]"
994.0,"[3.9257327525693633, 45.24368167038983, -173.736877517875, 0.27425349753555983, 0.12833406930531016, -0.23810573838196392]","[-121.66732400590791, 0.30279467342565236]","[1.000000012311499, 0.5764751531481443, 0.5, 0.8031089137186296, 1.0000000011526071, 0.6807792778365203, 0.2374999954016787]"
994.5,"[3.9257322806402115, 45.24368077775102, -173.855930387066, 0.2790180021997466, 0.12937663304889202, -0.242105319652579]","[-121.33987710528024, 0.3075538306225521]","[1.000000012311499, 0.58690993575684, 0.5, 0.8156089137186295, 1.0000000011526071, 0.6932792778365202, 0.24999999540167872]"
995.0,"[3.9257318063761155, 45.24367986843627, -173.9769830468923, 0.28400960257087304, 0.1302995021924778, -0.24571726573313576]","[-121.02054595834774, 0.31247306223748755]","[1.0000000123114772, 0.5973447183655356, 0.5, 0.8031089137186296, 0.9999997107399138, 0.7057792778365203, 0.26249999540167873]"
995.5,"[3.925731330244823, 45.243678941642706, -174.09984167975884, 0.2892297385322221, 0.13111094462185693, -0.24895013251920747]","[-120.6679902321701, 0.317559319578332]","[1.0000000123114772, 0.6077795009742313, 0.5, 0.7906089137186296, 0.9999997107399138, 0.7182792778365202, 0.27499999540167874]"
996.0,"[3.925730852689843, 45.24367799656767, -174.22431674601845, 0.2946798194359396, 0.1318192897395826, -0.25181200619249505]","[-120.28545523373577, 0.3228196417974687]","[1.0000000123114772, 0.618214283582927, 0.5, 0.7781089137186296, 0.9999997107399138, 0.7307792778365203, 0.28749999540167875]"
996.5,"[3.9257303741302336, 45.24367703240879, -174.3502227491147, 0.30036122424186723, 0.13243293150828228, -0.25431052124735803]","[-119.8761103828506, 0.32826109482537014]","[1.0000000123114772, 0.6286490661916226, 0.5, 0.7656089137186296, 0.9999997107399138, 0.7432792778365203, 0.29999999540167877]"
997.0,"[3.9257298949603783, 45.24367604836386, -174.47737800973837, 0.30627530165610645, 0.13296032903522484, -0.25645287340125916]","[-119.44304542516002, 0.3338907149078786]","[1.0000000123114772, 0.6390838488003183, 0.5, 0.7531089137186295, 0.9999997107399138, 0.7557792778365202, 0.3124999954016788]"
997.5,"[3.925729415549723, 45.243675043630766, -174.605604446439, 0.3124233702693726, 0.1334100071210056, -0.2582458321465775]","[-118.98926593671175, 0.3397154578327284]","[1.0000000123114772, 0.649518631409014, 0.5, 0.7406089137186296, 0.9999997107399138, 0.7682792778365203, 0.3249999954016788]"
998.0,"[3.925728936242488, 45.24367401740743, -174.7347273625123, 0.31880671869517246, 0.13379055677350182, -0.25969575295368785]","[-118.51768863682939, 0.3457421538761891]","[1.0000000123114772, 0.6599534140177096, 0.5, 0.7281089137186296, 0.9999997107399138, 0.7807792778365202, 0.3374999954016788]"
998.5,"[3.9257284573573688, 45.243672968891616, -174.86457523898915, 0.3254266057078378, 0.13411063568821202, -0.260808589134985]","[-118.03113662790702, 0.35197746846527106]","[1.0000000123114772, 0.6703881966264053, 0.5, 0.7156089137186296, 0.9999997107399138, 0.7932792778365203, 0.3499999954016788]"
999.0,"[3.925727979187203, 45.24367189728088, -174.99497953355666, 0.3322842603804483, 0.13437896869605562, -0.26158990337931864]","[-117.53233468960406, 0.3584278685096864]","[1.0000000123114772, 0.6808229792351009, 0.5, 0.7031089137186296, 0.9999997107399138, 0.8057792778365203, 0.3624999954016788]"
999.5,"[3.925727501998619, 45.24367080177238, -175.12577448524632, 0.33938088222267426, 0.1346043481796745, -0.262044878966085]","[-117.02390475866657, 0.36509959431245026]","[1.0000000123114772, 0.6912577618437966, 0.5, 0.6906089137186295, 0.9999997107399138, 0.8182792778365202, 0.3749999954016789]"
1000.0,"[3.925727026031655, 45.243669681562764, -175.25679692472937, 0.3467176413185713, 0.13493292988056224, -0.26244275591279587]","[-116.50836172070625, 0.37204840863477184]","[1.0000000123114416, 0.7016925444524923, 0.5, 0.7031089137186296, 0.9874997107399139, 0.8307792778365203, 0.38749999540167884]"
1000.5,"[3.925726551040072, 45.243668535857246, -175.38801830268577, 0.35429567716307725, 0.13536651523375123, -0.26276965812638153]","[-116.0078163285328, 0.3792749929839468]","[1.0000000123114416, 0.712127327061188, 0.5, 0.7156089137186296, 0.9749997107399139, 0.8432792778365202, 0.3999999954016788]"
1001.0,"[3.9257260767767264, 45.24366736385555, -175.51940313174896, 0.3621161002192196, 0.13590692513193386, -0.26301161534205636]","[-115.52244655826301, 0.38677999216194336]","[1.0000000123114416, 0.7225621096698835, 0.5, 0.7281089137186296, 0.9624997107399138, 0.8557792778365203, 0.41249999540167887]"
1001.5,"[3.9257256029933743, 45.24366616475196, -175.65090893942, 0.37017999205309926, 0.13655599998924406, -0.2631545659562172]","[-115.05236932965589, 0.3945640222441664]","[1.0000000123114416, 0.7329968922785792, 0.5, 0.7406089137186296, 0.949999710739914, 0.8682792778365203, 0.4249999954016788]"
1002.0,"[3.925725129440436, 45.24366493773545, -175.78248622239812, 0.3784884054690645, 0.13731559979689095, -0.2631843597892241]","[-114.59764570154057, 0.4026276779135966]","[1.0000000123114416, 0.7434316748872749, 0.5, 0.7531089137186295, 0.937499710739914, 0.8807792778365202, 0.4374999954016789]"
1002.5,"[3.925724655866758, 45.24366368198992, -175.91407840229272, 0.3870423646450915, 0.13818760417083445, -0.26308676078047255]","[-114.15828617954053, 0.4109715391320172]","[1.0000000123114416, 0.7538664574959706, 0.5, 0.7656089137186296, 0.9249997107399139, 0.8932792778365203, 0.44999999540167884]"
1003.0,"[3.925724182019336, 45.24366239669408, -176.04562178268296, 0.3958428652683883, 0.13917391239168314, -0.26284744961812845]","[-113.73425604719782, 0.4195961771445199]","[1.0000000123114416, 0.7643012401046663, 0.5, 0.7781089137186296, 0.9124997107399139, 0.9057792778365202, 0.46249999540167885]"
1003.5,"[3.9257237076430154, 45.24366108102179, -176.17704550749204, 0.4048908746712361, 0.1402764434369847, -0.26245202630586106]","[-113.32548064171712, 0.42850215982579154]","[1.0000000123114416, 0.774736022713362, 0.5, 0.7906089137186296, 0.899999710739914, 0.9182792778365203, 0.47499999540167887]"
1004.0,"[3.9257232324801534, 45.24365973414209, -176.30827152064495, 0.4141873319670844, 0.14149713600606956, -0.26188601266887357]","[-112.93185051018582, 0.43769005638685915]","[1.0000000123114416, 0.7851708053220575, 0.5, 0.8031089137186296, 0.8874997107399142, 0.9307792778365203, 0.4874999954016789]"
1004.5,"[3.9257227562702592, 45.24365835521936, -176.4392145269794, 0.42373314818691293, 0.14283794853759893, -0.2611348548014953]","[-112.55322639177021, 0.4471604414690795]","[1.0000000123114416, 0.7956055879307532, 0.5, 0.8156089137186295, 0.8749997107399141, 0.9432792778365202, 0.4999999954016789]"
1005.0,"[3.925722278749604, 45.243656943413384, -176.56978195438015, 0.43352920641587356, 0.1443008592199594, -0.2601839254585632]","[-112.18944398377371, 0.45691389865837484]","[1.0000000123113921, 0.8060403705394489, 0.5, 0.8281089137186296, 0.862499710739914, 0.9557792778365203, 0.5124999954016789]"
1005.5,"[3.9257217996507774, 45.24365549787958, -176.69987391710944, 0.44357636193022953, 0.14588786599463682, -0.259018526392787]","[-111.8403184589135, 0.46695102345720063]","[1.0000000123113921, 0.8164751531481446, 0.5, 0.8406089137186296, 0.8499997107399141, 0.9682792778365202, 0.5249999954016789]"
1006.0,"[3.925721318702236, 45.24365401776904, -176.82938318030585, 0.45387544233459454, 0.14760098655269424, -0.2576238906402543]","[-111.50564871079114, 0.47727242575467577]","[1.0000000123113921, 0.8269099357568402, 0.5, 0.8531089137186296, 0.837499710739914, 0.9807792778365203, 0.5374999954016789]"
1006.5,"[3.9257208356277773, 45.24365250222878, -176.958195125626, 0.46442724769949206, 0.1494422583244689, -0.2559851847561985]","[-111.18522131242206, 0.4878787318369624]","[1.0000000123113921, 0.8373447183655359, 0.5, 0.8656089137186296, 0.8249997107399141, 0.9932792778365203, 0.5499999954016789]"
