timestamp,X,CS,U
4195.0,"[51.26820092271123, 4.215942470679999, -174.64980772551658, 0.7234610321412205, 0.2847397635212553, 0.005527512876741904]","[-116.83828591464216, 0.7774783585135863]","[0.591547031061617, 0.4666108159766676, 0.48229814185902736, 0.9999999951513867, -4.848612543208374e-09, 0.999999995138428, 1.0000000048615714]"
4200.0,"[51.268169622857336, 4.215916097051178, -174.29957803725173, 0.7439686195118718, 0.291735075221033, 0.14098828697928464]","[-117.0551252437591, 0.7991236831258488]","[0.5783239361915067, 0.46515494495577947, 0.4813656091717769, 0.9999999951480267, -4.851972633192402e-09, 0.9999999951353581, 1.0000000048646414]"
4205.0,"[51.268137701688275, 4.215888594000977, -173.3599638508725, 0.760722515482079, 0.2963162097420817, 0.23945849029712551]","[-117.8187825265398, 0.8163957629221843]","[0.5663776538648443, 0.4638396517399117, 0.48059960962626497, 0.9999999951452015, -4.854797833583494e-09, 0.9999999951327758, 1.0000000048672235]"
4210.0,"[51.26810547523795, 4.215859661166454, -171.99268066769704, 0.7742579670337283, 0.29908813387054684, 0.31072896567230307]","[-118.99056057162232, 0.8300175367649577]","[0.5546037437806594, 0.462543336896162, 0.4799326089696338, 0.9999999951426971, -4.857302020917181e-09, 0.9999999951304404, 1.000000004869559]"
4215.0,"[51.2680732154884, 4.215829083315626, -170.31644286703133, 0.7848565364700137, 0.300508167567814, 0.3620862790569432]","[-120.4701814877384, 0.8404195033521482]","[0.5420494042082643, 0.4611610962431668, 0.4793010127701739, 0.999999995140174, -4.859825161343931e-09, 0.999999995128139, 1.0000000048718605]"
4220.0,"[51.26804116617583, 4.215796722429527, -168.41791319299057, 0.7926155160102208, 0.3009258742543094, 0.39897401663162635]","[-122.18668247458615, 0.8478182222716548]","[0.5279030136523899, 0.4596035693808603, 0.47864465512369303, 0.9999999951375175, -4.86248176643857e-09, 0.9999999951256825, 1.0000000048743167]"
4225.0,"[51.26800955351075, 4.215762508508931, -166.3597611810175, 0.7975055754187729, 0.3006129653631251, 0.4254793047100443]","[-124.09137130653565, 0.8522812316180848]","[0.511447397904732, 0.4577917942840908, 0.47790280496249143, 0.999999995134497, -4.865502048875418e-09, 0.9999999951229138, 1.0000000048770856]"
4230.0,"[51.26797859321305, 4.215726431162995, -164.18659355627142, 0.799415617990986, 0.2997856533796516, 0.4446912927974295]","[-126.15259607786746, 0.8537779384946502]","[0.49199112576148984, 0.4556496427103593, 0.4770066769395531, 0.9999999951309838, -4.869015508240133e-09, 0.9999999951196908, 1.0000000048803086]"
4235.0,"[51.267948494952485, 4.2156885326092555, -161.9293150447378, 0.7981859087094719, 0.2986212957087019, 0.45896594708950855]","[-128.35200208018585, 0.8522179434353101]","[0.4687764662361743, 0.45309368576569303, 0.4758665262481101, 0.9999999951268294, -4.873169883496636e-09, 0.9999999951158771, 1.0000000048841222]"
4240.0,"[51.267919465007026, 4.215648902134841, -159.6083286312615, 0.7936311797446969, 0.29727056912776084, 0.4701220915427659]","[-130.6819662991779, 0.8474787553281216]","[0.4408427049536908, 0.4500181438649385, 0.47434712612251795, 0.999999995121872, -4.878127267206521e-09, 0.9999999951113222, 1.000000004888677]"
4245.0,"[51.267891707729554, 4.215607671912536, -157.23587556169667, 0.785555307776028, 0.2958659078281708, 0.47958703529386504]","[-133.14395562534227, 0.839424670229603]","[0.4067832015710301, 0.4462681357312313, 0.47221324659339686, 0.9999999951159063, -4.8840932092326335e-09, 0.9999999951058356, 1.0000000048941637]"
4250.0,"[51.267865426245855, 4.215565014105894, -154.81773336168763, 0.7737586126703335, 0.29390962011584215, 0.48770434583872774]","[-135.74762934647592, 0.8276987709777983]","[0.3642144203447676, 0.4415812091840499, 0.4689817184744863, 0.9999999951122348, -4.88776455817178e-09, 0.9499999951058355, 1.0000000023290627]"
4255.0,"[51.26784056584307, 4.2155219044819265, -152.427570980966, 0.7580983212288347, 0.26134795908424574, 0.45708002874307413]","[-136.57589550515132, 0.8018826724449644]","[0.316958920185427, 0.43637825228411947, 0.46777231477615405, 0.9466666617789014, 0.04999999511223541, 0.5499999951058352, 0.9500000023290628]"
4260.0,"[51.2678168091306, 4.215479744483408, -150.33305767405804, 0.7390591344005313, 0.24062867241052316, 0.36037823247309664]","[-137.66618966423457, 0.777245496691305]","[0.2686395924543346, 0.4294797169116888, 0.4629594145435717, 0.5199999951122344, 0.5499999951122355, 0.9999999950814266, 0.4500000023290626]"
4265.0,"[51.2677939973955, 4.2154389996494395, -148.89854898475474, 0.7166380614144603, 0.19624044198454363, 0.17405990014891776]","[-136.61262459429935, 0.7430211451487533]","[0.20598606018494647, 0.4216422513677017, 0.4567358561962665, 0.9999999950787034, 1.000000004921296, 0.9999999950690699, -4.930929870765916e-09]"
4270.0,"[51.26777142164107, 4.215401314414846, -148.5069309744754, 0.691847618632857, 0.15176159104812653, -0.02786963618004464]","[-134.19121847746754, 0.708297047802272]","[0.134812370562485, 0.4118563740382351, 0.5, 0.9466666617453701, 1.0000000049160545, 0.9999999950548462, -4.945153493045902e-09]"
4275.0,"[51.26774867751952, 4.2153674589737475, -148.9709875165032, 0.665524070025361, 0.10157204603209886, -0.1646749803385018]","[-130.18064750531963, 0.6732303976487309]","[0.04591082043496958, 0.37879476852229305, 0.5, 0.814653826060126, 1.0000000047771462, 0.9999999950372327, -4.962767102029936e-09]"
4280.0,"[51.26772540148646, 4.215338464909518, -149.98132548341593, 0.6378071381981019, 0.037311147031127256, -0.23787180602349348]","[-124.06135339502782, 0.6388975404783078]","[0.051452710348183786, 0.3754621120122981, 0.5, 0.5063553997017726, 0.9500000047771461, 0.9999999950226979, -4.977301903963394e-09]"
4285.0,"[51.26770134442599, 4.21531530637323, -151.29016916568185, 0.6100829430391498, -0.029006506895627053, -0.2808029322101609]","[-116.72847258575696, 0.6107721136640053]","[0.04148760775794294, 0.37655926852865074, 0.5, 0.945393464183595, 0.4500000047771459, 0.9499999950226978, 0.04999999502269814]"
4290.0,"[51.26767675972032, 4.2152975856683454, -152.5238428628369, 0.5836983639743374, -0.0718136535029302, -0.1797260797406874]","[-110.9273392218927, 0.5880994651721398]","[0.08342509610411096, 0.3719419564501412, 0.5, 0.9999999950111035, -4.988896280216133e-09, 0.836221584755998, 0.5499999950226983]"
4295.0,"[51.26765253567291, 4.215282960004599, -153.0249327779843, 0.556329233065721, -0.06337799304299636, 0.0061480165939216]","[-110.21654967716157, 0.559927661011359]","[0.1317444238352034, 0.362654150644382, 0.5, 0.9999999950399988, -4.960000822760792e-09, 0.9499999950097362, 1.000000004954767]"
4300.0,"[51.267629864436216, 4.215268161135394, -152.62333435998403, 0.5247108907562584, -0.046254140398202276, 0.16183101143083872]","[-112.25434249763498, 0.5267456353708142]","[0.2161024316549879, 0.3551151446610363, 0.5, 0.9999999950590354, -4.940964462970702e-09, 0.8340140510575786, 0.9500000049547672]"
4305.0,"[51.26760855012888, 4.2152543090255215, -151.64475315916627, 0.48887472483757477, -0.08153138550867925, 0.22278376594408952]","[-109.39155544182209, 0.495626737987348]","[0.2725175350156985, 0.35112290325716605, 0.5, 0.967515839134774, -4.919658728016633e-09, 0.48215208115620345, 0.45000000495476705]"
4310.0,"[51.26758764007482, 4.215244436749102, -150.5236867721212, 0.4515367699637617, -0.16458794167628274, 0.20350344935944215]","[-100.88261904920613, 0.48059821595022856]","[0.2756706980780894, 0.3507757404099196, 0.5, 0.9141825058014406, -4.65263319934398e-09, 0.9821520811562039, -4.927496426760619e-09]"
4315.0,"[51.2675659100247, 4.215241601112646, -149.76114135286545, 0.4159570230661845, -0.2657617023440663, 0.0850404549156106]","[-88.5929772670717, 0.49360867848012807]","[0.2509599769138783, 0.3534963876310126, 0.5, 0.44964674953824607, -2.8216873282360666e-09, 0.9499999950725032, -4.907350161152481e-09]"
4320.0,"[51.26754362547438, 4.215244621335474, -149.57697600224637, 0.38445030939498004, -0.32525281171659226, -0.01759558652418856]","[-80.84396248756734, 0.5035786253639494]","[0.2304933917003709, 0.35574975602976483, 0.5, 0.26991464722394265, 0.049999997178312716, 0.8437334814435193, -4.881668482146852e-09]"
4325.0,"[51.267521374857516, 4.215251709526806, -149.80859043643585, 0.3562369489114782, -0.35933276707370915, -0.07863511845603109]","[-75.38459227953919, 0.5059889339329543]","[0.2126126121090998, 0.3577184275622182, 0.5, 0.32324798055727594, 0.5499999971783128, 0.7164607091705277, -4.847513105207416e-09]"
4330.0,"[51.26749966240442, 4.21526141612604, -150.30252007803185, 0.3307520919971049, -0.3679336158368981, -0.12444381111193024]","[-71.9181930383556, 0.4947444714428606]","[0.2028589672956273, 0.35879230260120726, 0.5, 0.4184129650716713, 1.0000000045655855, 0.6079190716210151, -4.741976335407929e-09]"
4335.0,"[51.26747899895757, 4.215272279015073, -150.97418260075, 0.3071319747795467, -0.3564639198998476, -0.14334078447653656]","[-69.95347006152768, 0.4705279759189129]","[0.20265551731420903, 0.35881470241788305, 0.5, 0.36507963173833796, 0.9500000045655853, 0.4484657769966595, -6.659591925536494e-10]"
4340.0,"[51.267459660071935, 4.215283410225555, -151.64365272316664, 0.28457902055149253, -0.33615288954227474, -0.11894308693281659]","[-68.71960426185271, 0.44043612940546506]","[0.20735022670125317, 0.3582978155183365, 0.5, 0.1503019035428861, 0.45000000456558514, 0.22174770083374323, 0.049999999334040854]"
4345.0,"[51.2674416644162, 4.215294514545897, -152.17433060805703, 0.2627319500659982, -0.32316614058024185, -0.08385643677723124]","[-67.11060032051923, 0.4164906145437263]","[0.20947017111731212, 0.3580644099109065, 0.5, 0.479085033502062, -4.826069068185137e-09, 0.4469761614179439, 0.549999999334041]"
4350.0,"[51.26742488526367, 4.215305636229429, -152.40013759929764, 0.24168361735160954, -0.29827587808953393, 0.010084465965545367]","[-66.45275292638875, 0.3839003390806548]","[0.2180392274224341, 0.35712095791414317, 0.5, 0.6133820877161174, -4.811231016762666e-09, 0.6561110846139996, 1.0000000048566287]"
4355.0,"[51.267409704936, 4.215315221676659, -152.1314980540907, 0.22084746873477873, -0.25685824957772524, 0.10076332377703555]","[-68.38461544524657, 0.3387473465913675]","[0.23926443944383904, 0.354784064801329, 0.5, 0.560048754382784, -4.562866195989557e-09, 0.6061110846139995, 1.0000000047930395]"
4360.0,"[51.267396165758356, 4.215322911448716, -151.54553596781432, 0.19927950723141674, -0.21977044028579315, 0.13296339359836604]","[-70.47796554034903, 0.2966671003428045]","[0.2586278469269277, 0.3526521561287854, 0.5, 0.36723414535169446, 0.0032275390881447708, 0.5077878119729589, 1.0000000046697544]"
4365.0,"[51.2673842165986, 4.215328933985153, -150.88853323910882, 0.17707242815613655, -0.18631238510290646, 0.12749260447313968]","[-72.53178126516687, 0.2570349191371551]","[0.2760164051149644, 0.35073767810954065, 0.5, 0.18447468113629886, 0.05322753908814474, 0.4117841488940251, 1.0000000042882418]"
4370.0,"[51.26737372030132, 4.215333857024137, -150.28350066457557, 0.15440389133249227, -0.16587863077294437, 0.11079930696874588]","[-72.69866069011971, 0.22661924412044732]","[0.28618366319032684, 0.34961826430210363, 0.5, 0.43701643706472293, 0.5532275390881449, 0.28573797159298114, 0.9500000042882418]"
4375.0,"[51.26736457162243, 4.21533810793148, -149.85155624475476, 0.131927787492503, -0.13767322618254263, 0.04640655871601534]","[-73.53767277247651, 0.19067998930191016]","[0.28983423767057437, 0.3492163365230837, 0.5, 0.6980499808939438, 1.0000000048359752, 0.1865929361487324, 0.4500000042882416]"
4380.0,"[51.26735707921699, 4.2153409575011915, -149.83006628330742, 0.11016490346563913, -0.10168140116337335, -0.04422001890726874]","[-77.23423464616359, 0.149918021925786]","[0.2964189328874561, 0.3484913624268832, 0.5, 0.6783079774136689, 1.0000000047791053, 0.2776137817872484, -3.775165339067347e-09]"
4385.0,"[51.26735111347855, 4.215342802514647, -150.18224073998095, 0.088868316814692, -0.07693099675300175, -0.09844330759967522]","[-78.81213266675103, 0.11754129484945636]","[0.29820745647210584, 0.3482944462103565, 0.5, 0.5836279859557829, 1.0000000046609718, 0.2276137817872484, 1.858615658204396e-08]"
4390.0,"[51.267346496506626, 4.215344050091494, -150.71814030382498, 0.06845495934744109, -0.05590787719923753, -0.11615009507322657]","[-80.12371981111009, 0.08838423044969525]","[0.29833480061092305, 0.348280425637067, 0.5, 0.4706801179694608, 1.0000000042591841, 0.18624026268114624, 0.05000001858615663]"
4395.0,"[51.26734302573165, 4.215345088521886, -151.29433339154374, 0.04906439795057063, -0.04489916135124333, -0.11162913286454973]","[-76.7112851863795, 0.06650751714127466]","[0.2948384643404941, 0.3486653718106205, 0.5, 0.31533915746334046, 0.9500000042591841, 0.27268720605527275, 0.5500000185861568]"
4400.0,"[51.267340569398534, 4.215346073772696, -151.7811403295628, 0.030953810349328027, -0.028137556286928392, -0.07472858447989802]","[-74.96244665633174, 0.04183133333928325]","[0.2920893009012192, 0.3489680543515694, 0.5, 0.25167637274213484, 0.4500000042591839, 0.4540342615131362, 1.0000000046725779]"
4405.0,"[51.26733929408149, 4.2153463034821685, -152.011947444344, 0.013966182176891858, -0.005848353139528778, -0.008228960487452796]","[-93.23889458831685, 0.01514125090746362]","[0.2918510682856842, 0.34899428373187275, 0.5, 0.4850573004041764, -4.603789651090397e-09, 0.5025808465390845, 1.0000000046803394]"
4410.0,"[51.26733903271212, 4.215346074317183, -151.89897452570787, -0.00213411180511709, 0.006609759030910385, 0.05546519132413188]","[145.88933661162926, 0.006945743131115742]","[0.2877832141768454, 0.34944215394590544, 0.5, 0.43172396707084304, -4.372938360625816e-09, 0.45478068706098507, 1.000000004604119]"
4415.0,"[51.26733964379287, 4.215345644500301, -151.5452854077241, -0.017062913018830374, 0.017842020867685937, 0.08645178784879828]","[108.96367981127142, 0.024687663099838175]","[0.28279262343513034, 0.3499916173444796, 0.5, 0.34047780670787625, -3.569769638619594e-09, 0.4047806870609851, 1.0000000044805026]"
4420.0,"[51.2673410559433, 4.215345067421885, -151.09540919111257, -0.030805001135261256, 0.027904269085143367, 0.09271082959874155]","[103.75541351921203, 0.04156436367995467]","[0.27701839902278075, 0.3506273587093672, 0.5, 0.2247556727491506, 0.04999999643023033, 0.3497021190393145, 1.0000000041150985]"
4425.0,"[51.26734317555482, 4.215344456213081, -150.6604232354607, -0.043357359599341734, 0.034708032234810296, 0.07943699552126914]","[99.80648872021418, 0.055538348310327536]","[0.2698730029039691, 0.35141406590272517, 0.5, 0.19948824598679327, 0.5499999964302305, 0.26444300481272864, 0.9999999999154683]"
4430.0,"[51.267345884023, 4.215343974830217, -150.33080617803577, -0.05467985544949966, 0.04038525997656335, 0.045856568732351194]","[96.52537290789745, 0.06797687706384273]","[0.26160830286809245, 0.3523240083133413, 0.5, 0.42549286427099897, 1.0000000046265038, 0.16573965630255078, 0.9499999999154682]"
4435.0,"[51.26734925055538, 4.2153432586471675, -150.21348295871394, -0.06480036412019295, 0.053945029187500035, -0.002397590850889881]","[99.80686402140653, 0.08431579546057678]","[0.2569448416209477, 0.3528374547966206, 0.5, 0.4823177821884536, 1.000000004630735, 0.21573965630255076, 0.4499999999154681]"
4440.0,"[51.26735324669369, 4.215342218853946, -150.32341225643862, -0.07404684428362764, 0.061206892678182474, -0.044430765018283094]","[100.07965174804697, 0.09606882355729328]","[0.2505898918889566, 0.3535371339444945, 0.5, 0.4322516163311752, 1.0000000045369863, 0.20811775477365482, -2.5127454085703354e-09]"
4445.0,"[51.26735768783485, 4.215341192196918, -150.61053939414998, -0.08233897390327083, 0.06402346981446864, -0.07085213652235184]","[98.59607557980678, 0.10430106092714346]","[0.24232202748378215, 0.35444742475177365, 0.5, 0.37891828299784186, 1.0000000041146935, 0.1581177547736548, 0.04999999748725464]"
4450.0,"[51.267362479732526, 4.215340268571285, -150.97384325586538, -0.08960670511744447, 0.06527072669708682, -0.07416250255717195]","[97.27708078251102, 0.11085860077400603]","[0.23357742810315746, 0.3554102040185038, 0.5, 0.26999543380959207, 0.9927507573769236, 0.1362182275137989, 0.20162576000355487]"
4455.0,"[51.26736749705107, 4.215339642545049, -151.32554911959497, -0.09587219964924112, 0.061238018526518494, -0.06445522312031285]","[94.00873739707009, 0.11376103717283072]","[0.22177703426757933, 0.35670942586159476, 0.5, 0.1834129359487287, 0.9427507573769236, 0.24421835889129612, 0.7016257600035549]"
